name,state,latitude,longitude,population,timezone,search_name
Tittachcheri,Tamil Nadu,10.86738,79.78932,9245,Asia/Kolkata,tittachcheri tamil nadu
Farah,Uttar Pradesh,27.32081,77.76185,9236,Asia/Kolkata,farah uttar pradesh
Kharora,Unknown,21.40097,81.92757,9236,Asia/Kolkata,kharora unknown
Samayanallūr,Tamil Nadu,9.97921,78.03592,9227,Asia/Kolkata,samayanallūr tamil nadu
Vadakkankulam,Tamil Nadu,8.25883,77.6084,9220,Asia/Kolkata,vadakkankulam tamil nadu
Mehatpur Basdehra,Haryana,31.40712,76.34231,9218,Asia/Kolkata,mehatpur basdehra haryana
Morak,Rajasthan,24.7266,75.95576,9204,Asia/Kolkata,morak rajasthan
Bhānūr,Telangana,17.48986,78.17737,9203,Asia/Kolkata,bhānūr telangana
Loharda,Madhya Pradesh,22.59183,76.59569,9202,Asia/Kolkata,loharda madhya pradesh
Vālavandānkottai,Tamil Nadu,10.76071,78.83705,9202,Asia/Kolkata,vālavandānkottai tamil nadu
Kampil,Uttar Pradesh,27.61268,79.27687,9200,Asia/Kolkata,kampil uttar pradesh
Maoli,Rajasthan,24.78348,73.98389,9199,Asia/Kolkata,maoli rajasthan
Candolim,Goa,15.51807,73.76259,9197,Asia/Kolkata,candolim goa
Pattanam,Tamil Nadu,10.98084,77.05419,9196,Asia/Kolkata,pattanam tamil nadu
Kollankoil,Tamil Nadu,11.12815,77.74364,9196,Asia/Kolkata,kollankoil tamil nadu
Palidevad,Maharashtra,19.0006,73.13381,9194,Asia/Kolkata,palidevad maharashtra
Bargaon,Rajasthan,24.63239,73.68258,9193,Asia/Kolkata,bargaon rajasthan
Ganeshpur,Maharashtra,21.15026,79.64418,9192,Asia/Kolkata,ganeshpur maharashtra
Kavundanpālaiyam,Tamil Nadu,11.16247,77.26229,9192,Asia/Kolkata,kavundanpālaiyam tamil nadu
Bārhi Mājra,Gujarat,30.11406,77.30547,9188,Asia/Kolkata,bārhi mājra gujarat
Paralam,Kerala,10.45908,76.19418,9187,Asia/Kolkata,paralam kerala
Sāntpur,Rajasthan,24.47052,72.7703,9186,Asia/Kolkata,sāntpur rajasthan
Kantilo,Odisha,20.36152,85.19212,9181,Asia/Kolkata,kantilo odisha
Maheshari,Gujarat,28.21452,76.82182,9180,Asia/Kolkata,maheshari gujarat
Pāli,Maharashtra,18.53797,73.22218,9176,Asia/Kolkata,pāli maharashtra
Nandej,Goa,22.89558,72.67916,9176,Asia/Kolkata,nandej goa
Rakhabh Dev,Rajasthan,24.07564,73.69304,9171,Asia/Kolkata,rakhabh dev rajasthan
Pardi Kanade,Goa,21.09392,72.87738,9167,Asia/Kolkata,pardi kanade goa
Tiruvalam,Tamil Nadu,12.98247,79.26612,9153,Asia/Kolkata,tiruvalam tamil nadu
Dābhol,Maharashtra,17.58971,73.18001,9142,Asia/Kolkata,dābhol maharashtra
Paluvai,Kerala,10.57826,76.05535,9127,Asia/Kolkata,paluvai kerala
Donkamokam,Arunachal Pradesh,25.93338,92.70736,9116,Asia/Kolkata,donkamokam arunachal pradesh
Tittangulam,Tamil Nadu,9.1706,77.89835,9115,Asia/Kolkata,tittangulam tamil nadu
Gandhinagar,Tamil Nadu,12.95465,79.14074,9114,Asia/Kolkata,gandhinagar tamil nadu
Bhojudih,Unknown,23.63962,86.44105,9109,Asia/Kolkata,bhojudih unknown
Vavdi Bujarg,Goa,22.77532,73.64213,9107,Asia/Kolkata,vavdi bujarg goa
Zafarābād,Uttar Pradesh,25.69867,82.73354,9106,Asia/Kolkata,zafarābād uttar pradesh
Katra,Jammu and Kashmir,32.99167,74.93195,9106,Asia/Kolkata,katra jammu and kashmir
Māsināyakkanpatti,Tamil Nadu,11.66742,78.22832,9098,Asia/Kolkata,māsināyakkanpatti tamil nadu
Pāli,Uttar Pradesh,24.49188,78.41617,9098,Asia/Kolkata,pāli uttar pradesh
Parakād,Kerala,10.50049,76.15403,9093,Asia/Kolkata,parakād kerala
Cortalim,Goa,15.40247,73.90881,9080,Asia/Kolkata,cortalim goa
Baldeogarh,Madhya Pradesh,24.75619,79.06715,9079,Asia/Kolkata,baldeogarh madhya pradesh
Senur,Tamil Nadu,12.94702,79.10705,9078,Asia/Kolkata,senur tamil nadu
Ujalaiwadi,Maharashtra,16.66536,74.27108,9075,Asia/Kolkata,ujalaiwadi maharashtra
Tiruppūndurutti,Tamil Nadu,10.86208,79.08149,9074,Asia/Kolkata,tiruppūndurutti tamil nadu
Balaga,Andhra Pradesh,18.31545,83.89326,9071,Asia/Kolkata,balaga andhra pradesh
Ākera,Rajasthan,27.01208,75.80884,9062,Asia/Kolkata,ākera rajasthan
Rādhākishorepur,Tripura,23.53682,91.49152,9052,Asia/Kolkata,rādhākishorepur tripura
Chandīman,Gujarat,30.73171,76.89877,9051,Asia/Kolkata,chandīman gujarat
Durga Nagar Part-V,Arunachal Pradesh,24.88149,92.88213,9051,Asia/Kolkata,durga nagar part-v arunachal pradesh
Mowād,Maharashtra,21.46475,78.45103,9045,Asia/Kolkata,mowād maharashtra
Kumārmunda,Odisha,22.3,84.78333,9043,Asia/Kolkata,kumārmunda odisha
Mustafābād,Gujarat,30.2022,77.14873,9042,Asia/Kolkata,mustafābād gujarat
Bogādi,Karnataka,12.30301,76.59821,9041,Asia/Kolkata,bogādi karnataka
Khandpara,Odisha,20.26436,85.17673,9038,Asia/Kolkata,khandpara odisha
Bamna,Madhya Pradesh,23.09454,74.76164,9034,Asia/Kolkata,bamna madhya pradesh
Vareli,Goa,21.17731,72.95109,9033,Asia/Kolkata,vareli goa
Kenduadīh,Unknown,23.73602,86.37403,9032,Asia/Kolkata,kenduadīh unknown
Minnampalli,Tamil Nadu,11.00054,78.11805,9031,Asia/Kolkata,minnampalli tamil nadu
Vilār,Tamil Nadu,10.73126,79.15541,9028,Asia/Kolkata,vilār tamil nadu
Rāipur Rāni,Gujarat,30.5856,77.02177,9028,Asia/Kolkata,rāipur rāni gujarat
Chekonidhara,Arunachal Pradesh,26.735,94.21134,9026,Asia/Kolkata,chekonidhara arunachal pradesh
Dediāpāda,Goa,21.62769,73.59026,9026,Asia/Kolkata,dediāpāda goa
Bhairamgarh,Unknown,19.00641,81.05917,9026,Asia/Kolkata,bhairamgarh unknown
Kodivalasa,Tamil Nadu,13.25468,79.42487,9024,Asia/Kolkata,kodivalasa tamil nadu
Bhilad,Goa,20.27675,72.88558,9022,Asia/Kolkata,bhilad goa
Manamodu,Tamil Nadu,11.1965,79.59534,9017,Asia/Kolkata,manamodu tamil nadu
Ottappatti,Tamil Nadu,9.89602,78.0896,9016,Asia/Kolkata,ottappatti tamil nadu
Sohāgi,Madhya Pradesh,24.98181,81.69558,9009,Asia/Kolkata,sohāgi madhya pradesh
Jorethang,Sikkim,27.10696,88.32332,9009,Asia/Kolkata,jorethang sikkim
Haraiya,Uttar Pradesh,26.79477,82.46436,9000,Asia/Kolkata,haraiya uttar pradesh
Puttaparthi,Andhra Pradesh,14.1652,77.8117,9000,Asia/Kolkata,puttaparthi andhra pradesh
Odugattūr,Tamil Nadu,12.76793,78.88304,8998,Asia/Kolkata,odugattūr tamil nadu
Tāzhakudi,Tamil Nadu,8.23483,77.45333,8992,Asia/Kolkata,tāzhakudi tamil nadu
Lawan,Unknown,21.64137,82.34123,8984,Asia/Kolkata,lawan unknown
Krushnanandapur,Odisha,20.35868,86.26064,8974,Asia/Kolkata,krushnanandapur odisha
Kosmī,Madhya Pradesh,21.80448,80.2068,8970,Asia/Kolkata,kosmī madhya pradesh
Iklehra,Madhya Pradesh,23.14667,76.39044,8969,Asia/Kolkata,iklehra madhya pradesh
Chābua,Arunachal Pradesh,27.48253,95.17451,8966,Asia/Kolkata,chābua arunachal pradesh
Amkhera,Madhya Pradesh,23.21334,79.93336,8957,Asia/Kolkata,amkhera madhya pradesh
Alikherva,Goa,22.28107,73.71792,8951,Asia/Kolkata,alikherva goa
Arimalam,Tamil Nadu,10.25498,78.88403,8948,Asia/Kolkata,arimalam tamil nadu
Barwāla,Delhi,28.76129,77.06278,8948,Asia/Kolkata,barwāla delhi
Bāba Bakāla,Punjab,31.55545,75.26389,8946,Asia/Kolkata,bāba bakāla punjab
Dandi,Maharashtra,19.79823,72.7651,8942,Asia/Kolkata,dandi maharashtra
Chēlakara,Kerala,10.69289,76.34387,8936,Asia/Kolkata,chēlakara kerala
Hariāna,Punjab,31.63512,75.83887,8928,Asia/Kolkata,hariāna punjab
Chinnamudalippatti,Tamil Nadu,11.24374,78.17658,8928,Asia/Kolkata,chinnamudalippatti tamil nadu
Manjēshvar,Kerala,12.71287,74.88857,8927,Asia/Kolkata,manjēshvar kerala
Ūncha Sawāna,Gujarat,29.62083,76.99944,8922,Asia/Kolkata,ūncha sawāna gujarat
Bārīgarh,Madhya Pradesh,25.23248,80.03466,8918,Asia/Kolkata,bārīgarh madhya pradesh
Nathampannai,Tamil Nadu,10.40934,78.79176,8915,Asia/Kolkata,nathampannai tamil nadu
Pallipattu,Tamil Nadu,13.3386,79.44489,8912,Asia/Kolkata,pallipattu tamil nadu
Chandrapur,Goa,22.60353,70.95896,8906,Asia/Kolkata,chandrapur goa
Annavāsal,Tamil Nadu,10.4606,78.70029,8906,Asia/Kolkata,annavāsal tamil nadu
Yelandūr,Karnataka,12.04629,77.03034,8901,Asia/Kolkata,yelandūr karnataka
Mahroni,Uttar Pradesh,24.58624,78.72771,8898,Asia/Kolkata,mahroni uttar pradesh
Sikandarpur,Gujarat,29.41508,76.93416,8894,Asia/Kolkata,sikandarpur gujarat
Phūlpur,Uttar Pradesh,26.07779,82.87608,8893,Asia/Kolkata,phūlpur uttar pradesh
Eriyodu,Tamil Nadu,10.51724,78.06268,8890,Asia/Kolkata,eriyodu tamil nadu
Adaikkakuzhi,Tamil Nadu,8.30779,77.1411,8888,Asia/Kolkata,adaikkakuzhi tamil nadu
Molasūr,Tamil Nadu,12.93868,79.88384,8887,Asia/Kolkata,molasūr tamil nadu
Kilkunda,Tamil Nadu,11.26321,76.65418,8886,Asia/Kolkata,kilkunda tamil nadu
Narot Mehra,Punjab,32.26726,75.56469,8885,Asia/Kolkata,narot mehra punjab
Mhāsāl,Maharashtra,20.75044,78.63634,8883,Asia/Kolkata,mhāsāl maharashtra
Badarpur Railway Town,Arunachal Pradesh,24.87106,92.57042,8882,Asia/Kolkata,badarpur railway town arunachal pradesh
Kannavam,Kerala,11.8445,75.66266,8880,Asia/Kolkata,kannavam kerala
Ayakod,Tamil Nadu,8.34566,77.29874,8874,Asia/Kolkata,ayakod tamil nadu
Eranāpuram,Tamil Nadu,11.55812,77.98928,8871,Asia/Kolkata,eranāpuram tamil nadu
Bhuwaneshwar,Maharashtra,18.43194,73.12347,8871,Asia/Kolkata,bhuwaneshwar maharashtra
Shamshi,Haryana,31.86641,77.1472,8870,Asia/Kolkata,shamshi haryana
Tirodi,Madhya Pradesh,21.68522,79.71906,8870,Asia/Kolkata,tirodi madhya pradesh
Munnūru,Karnataka,12.86163,75.01855,8864,Asia/Kolkata,munnūru karnataka
Damonojodi,Odisha,18.76323,82.91936,8862,Asia/Kolkata,damonojodi odisha
Fateh Pur Beri,Delhi,28.45769,77.17885,8861,Asia/Kolkata,fateh pur beri delhi
Koora,Unknown,21.43241,81.66528,8857,Asia/Kolkata,koora unknown
Ahmadpur,West Bengal,23.83009,87.68661,8855,Asia/Kolkata,ahmadpur west bengal
Amingaon,Arunachal Pradesh,26.18491,91.6786,8855,Asia/Kolkata,amingaon arunachal pradesh
Paratdiha,Unknown,24.1638,86.307,8854,Asia/Kolkata,paratdiha unknown
Manappakkam,Tamil Nadu,13.01083,80.16861,8851,Asia/Kolkata,manappakkam tamil nadu
Jhagra Pt.III,Arunachal Pradesh,26.0399,89.95918,8838,Asia/Kolkata,jhagra pt.iii arunachal pradesh
Nandgad,Karnataka,15.57746,74.56899,8837,Asia/Kolkata,nandgad karnataka
Birvādi,Maharashtra,18.1019,73.50803,8829,Asia/Kolkata,birvādi maharashtra
Maragondahalli,Karnataka,12.83382,77.65575,8824,Asia/Kolkata,maragondahalli karnataka
Tiruppālaikudi,Tamil Nadu,9.54606,78.91721,8824,Asia/Kolkata,tiruppālaikudi tamil nadu
Sethiyathope,Tamil Nadu,11.43686,79.54251,8824,Asia/Kolkata,sethiyathope tamil nadu
Koolimuttam,Kerala,10.28624,76.13564,8823,Asia/Kolkata,koolimuttam kerala
Rājābhita,Unknown,23.86667,86.33333,8820,Asia/Kolkata,rājābhita unknown
Tikaitnagar,Uttar Pradesh,26.94612,81.56583,8806,Asia/Kolkata,tikaitnagar uttar pradesh
Sayadpur,Odisha,20.7279,86.40067,8798,Asia/Kolkata,sayadpur odisha
Kelhauri,Madhya Pradesh,23.18729,81.63102,8796,Asia/Kolkata,kelhauri madhya pradesh
Teok,Arunachal Pradesh,26.83197,94.41651,8795,Asia/Kolkata,teok arunachal pradesh
Naya Baradwar,Unknown,22.01013,82.8177,8793,Asia/Kolkata,naya baradwar unknown
Kothi,Madhya Pradesh,24.7526,80.77751,8793,Asia/Kolkata,kothi madhya pradesh
Azara,Arunachal Pradesh,26.12408,91.61161,8780,Asia/Kolkata,azara arunachal pradesh
Borāj,Rajasthan,26.45413,74.6103,8780,Asia/Kolkata,borāj rajasthan
Muttargi,Telangana,17.54096,78.22715,8777,Asia/Kolkata,muttargi telangana
Dhanwār,Unknown,24.41074,85.98183,8777,Asia/Kolkata,dhanwār unknown
Kunnattūr,Tamil Nadu,11.27275,77.41074,8774,Asia/Kolkata,kunnattūr tamil nadu
Bicholi Hapsi,Madhya Pradesh,22.7155,75.93941,8774,Asia/Kolkata,bicholi hapsi madhya pradesh
Sāori,Maharashtra,21.112,79.54562,8770,Asia/Kolkata,sāori maharashtra
Dharmaragar,Tripura,24.34911,92.13139,8761,Asia/Kolkata,dharmaragar tripura
Parwanoo,Haryana,30.83716,76.96143,8758,Asia/Kolkata,parwanoo haryana
Tarapur Pt VI,Arunachal Pradesh,24.85159,92.76668,8753,Asia/Kolkata,tarapur pt vi arunachal pradesh
Bhigvan,Maharashtra,18.3007,74.76701,8753,Asia/Kolkata,bhigvan maharashtra
Utai,Unknown,21.11667,81.38333,8752,Asia/Kolkata,utai unknown
Sarupathar Bengali,Arunachal Pradesh,27.34064,95.3135,8752,Asia/Kolkata,sarupathar bengali arunachal pradesh
Gogūnda,Rajasthan,24.75844,73.52981,8751,Asia/Kolkata,gogūnda rajasthan
Hamren,Arunachal Pradesh,25.84696,92.57409,8747,Asia/Kolkata,hamren arunachal pradesh
Andro,Manipur,24.74854,94.04296,8744,Asia/Kolkata,andro manipur
Gawān,Uttar Pradesh,28.41969,78.35186,8744,Asia/Kolkata,gawān uttar pradesh
Medziphema,Nagaland,25.75759,93.86545,8738,Asia/Kolkata,medziphema nagaland
Pannaikadu,Tamil Nadu,10.27928,77.62849,8731,Asia/Kolkata,pannaikadu tamil nadu
Nadaikavu,Tamil Nadu,8.2915,77.14793,8727,Asia/Kolkata,nadaikavu tamil nadu
Satiāwāla,Punjab,30.9273,74.64562,8724,Asia/Kolkata,satiāwāla punjab
Bāgeshwar,Uttarakhand,29.83738,79.77161,8708,Asia/Kolkata,bāgeshwar uttarakhand
Jalukie,Nagaland,25.64674,93.66087,8706,Asia/Kolkata,jalukie nagaland
Barauda,Madhya Pradesh,23.55753,75.24894,8700,Asia/Kolkata,barauda madhya pradesh
Chinnāmpālaiyam,Tamil Nadu,10.66038,77.02482,8695,Asia/Kolkata,chinnāmpālaiyam tamil nadu
Rāmgarh,Bihar,25.28893,83.65355,8690,Asia/Kolkata,rāmgarh bihar
Sultanpur,Maharashtra,20.08695,76.5187,8688,Asia/Kolkata,sultanpur maharashtra
Idigarai,Tamil Nadu,11.11845,76.96898,8686,Asia/Kolkata,idigarai tamil nadu
Kadipikonda,Telangana,17.96371,79.50976,8685,Asia/Kolkata,kadipikonda telangana
Kurgunta,Karnataka,17.19321,77.35772,8682,Asia/Kolkata,kurgunta karnataka
Katpur,Goa,21.05869,71.79457,8677,Asia/Kolkata,katpur goa
Munirābād,Karnataka,15.30928,76.3383,8672,Asia/Kolkata,munirābād karnataka
Baruwāli,Punjab,30.53785,74.65381,8668,Asia/Kolkata,baruwāli punjab
Roha,Goa,23.19646,69.27076,8664,Asia/Kolkata,roha goa
Nazarathpettai,Tamil Nadu,13.04694,80.07977,8660,Asia/Kolkata,nazarathpettai tamil nadu
Parbatipur,West Bengal,22.6625,88.22222,8657,Asia/Kolkata,parbatipur west bengal
Kinattukkadavu,Tamil Nadu,10.82248,77.01962,8653,Asia/Kolkata,kinattukkadavu tamil nadu
Bālakrishnanpatti,Tamil Nadu,11.23888,78.4858,8635,Asia/Kolkata,bālakrishnanpatti tamil nadu
Rees,Maharashtra,18.8954,73.20004,8632,Asia/Kolkata,rees maharashtra
Barajamda,Unknown,22.1649,85.42724,8629,Asia/Kolkata,barajamda unknown
Bhorgarh,Delhi,28.82926,77.09521,8627,Asia/Kolkata,bhorgarh delhi
Midalam,Tamil Nadu,8.22162,77.26168,8625,Asia/Kolkata,midalam tamil nadu
Gokul Shirgaon,Maharashtra,16.6434,74.27409,8623,Asia/Kolkata,gokul shirgaon maharashtra
Perumpāndi,Tamil Nadu,10.96868,79.37435,8620,Asia/Kolkata,perumpāndi tamil nadu
Bargāwān,Unknown,23.31942,85.39015,8615,Asia/Kolkata,bargāwān unknown
Gundardehi,Unknown,20.94617,81.28924,8614,Asia/Kolkata,gundardehi unknown
Puzhakkal,Kerala,10.54708,76.17768,8609,Asia/Kolkata,puzhakkal kerala
Dehri,Madhya Pradesh,22.66764,75.51958,8606,Asia/Kolkata,dehri madhya pradesh
Belvata,Karnataka,12.35539,76.64956,8605,Asia/Kolkata,belvata karnataka
Bhokra,Maharashtra,21.22787,79.06799,8602,Asia/Kolkata,bhokra maharashtra
Pīpla,Madhya Pradesh,21.59071,78.73494,8595,Asia/Kolkata,pīpla madhya pradesh
Torpa,Unknown,22.93605,85.08892,8592,Asia/Kolkata,torpa unknown
Mataundh,Uttar Pradesh,25.43594,80.15653,8591,Asia/Kolkata,mataundh uttar pradesh
Kolvi,Rajasthan,23.94213,75.59856,8584,Asia/Kolkata,kolvi rajasthan
Pippara,Andhra Pradesh,16.71667,81.55,8581,Asia/Kolkata,pippara andhra pradesh
Ghāghrā,Unknown,23.26659,84.55297,8580,Asia/Kolkata,ghāghrā unknown
Kwakta,Manipur,24.44824,93.73024,8579,Asia/Kolkata,kwakta manipur
Lālam,Kerala,9.71667,76.7,8571,Asia/Kolkata,lālam kerala
Palāri,Unknown,21.53633,82.15864,8567,Asia/Kolkata,palāri unknown
Chittode,Tamil Nadu,11.3946,77.65884,8550,Asia/Kolkata,chittode tamil nadu
Lavachha,Goa,20.29649,72.99001,8549,Asia/Kolkata,lavachha goa
Thevūr,Tamil Nadu,11.52396,77.7539,8548,Asia/Kolkata,thevūr tamil nadu
Korukollu,Andhra Pradesh,16.5,81.25,8543,Asia/Kolkata,korukollu andhra pradesh
Kattimancode,Tamil Nadu,8.1905,77.35257,8541,Asia/Kolkata,kattimancode tamil nadu
Nandambakkam,Tamil Nadu,12.97795,80.06781,8540,Asia/Kolkata,nandambakkam tamil nadu
Nāngal Chaudhri,Gujarat,27.89275,76.11207,8538,Asia/Kolkata,nāngal chaudhri gujarat
Kotra,Uttar Pradesh,25.8077,79.30909,8534,Asia/Kolkata,kotra uttar pradesh
Valpoi,Goa,15.53239,74.13671,8532,Asia/Kolkata,valpoi goa
Belsor,Arunachal Pradesh,26.38182,91.35158,8523,Asia/Kolkata,belsor arunachal pradesh
Manalūrpettai,Tamil Nadu,12.00788,79.09184,8523,Asia/Kolkata,manalūrpettai tamil nadu
Sultānpur,Uttarakhand,29.75534,78.11034,8518,Asia/Kolkata,sultānpur uttarakhand
Manu,Tripura,23.9991,91.98922,8515,Asia/Kolkata,manu tripura
Sundarapāndiyam,Tamil Nadu,9.61267,77.67378,8513,Asia/Kolkata,sundarapāndiyam tamil nadu
Dahi,Madhya Pradesh,22.11217,74.5879,8509,Asia/Kolkata,dahi madhya pradesh
Malhār,Unknown,21.89275,82.28322,8505,Asia/Kolkata,malhār unknown
Kurmūr,Odisha,18.75454,82.93787,8504,Asia/Kolkata,kurmūr odisha
Sulebhāvi,Karnataka,15.89572,74.65494,8503,Asia/Kolkata,sulebhāvi karnataka
Chhapera,Madhya Pradesh,23.89484,76.45378,8501,Asia/Kolkata,chhapera madhya pradesh
Bāgnān,West Bengal,22.93338,88.13856,8494,Asia/Kolkata,bāgnān west bengal
Amguri,Arunachal Pradesh,26.81482,94.52614,8494,Asia/Kolkata,amguri arunachal pradesh
Bamora,Madhya Pradesh,24.05539,78.08925,8493,Asia/Kolkata,bamora madhya pradesh
Kavundaneri,Tamil Nadu,11.5737,77.98019,8485,Asia/Kolkata,kavundaneri tamil nadu
Boh,Punjab,30.38093,76.87999,8482,Asia/Kolkata,boh punjab
Gond Pīpri,Maharashtra,19.71499,79.68618,8474,Asia/Kolkata,gond pīpri maharashtra
Dārapur,Jammu and Kashmir,34.51219,74.41399,8464,Asia/Kolkata,dārapur jammu and kashmir
Shirud,Maharashtra,20.73527,74.89187,8455,Asia/Kolkata,shirud maharashtra
Kākarāti,Madhya Pradesh,24.56393,80.2659,8452,Asia/Kolkata,kākarāti madhya pradesh
Dhilwan,Punjab,31.51432,75.34574,8447,Asia/Kolkata,dhilwan punjab
Mel Seval,Tamil Nadu,8.67223,77.61467,8435,Asia/Kolkata,mel seval tamil nadu
Pareo,Bihar,25.55819,84.8017,8435,Asia/Kolkata,pareo bihar
Moran Town,Arunachal Pradesh,27.18738,94.91469,8434,Asia/Kolkata,moran town arunachal pradesh
Attāni,Tamil Nadu,11.52205,77.51219,8430,Asia/Kolkata,attāni tamil nadu
Semmipālaiyam,Tamil Nadu,11.00926,77.2357,8429,Asia/Kolkata,semmipālaiyam tamil nadu
Pithora,Unknown,21.25021,82.51707,8428,Asia/Kolkata,pithora unknown
Rāmgarh,Madhya Pradesh,25.89056,78.32925,8423,Asia/Kolkata,rāmgarh madhya pradesh
Amarkantak,Madhya Pradesh,22.67486,81.75908,8416,Asia/Kolkata,amarkantak madhya pradesh
Chinnatadāgam,Tamil Nadu,11.08164,76.86742,8407,Asia/Kolkata,chinnatadāgam tamil nadu
Chail,Uttar Pradesh,25.42654,81.63198,8407,Asia/Kolkata,chail uttar pradesh
Sānchi,Madhya Pradesh,23.48646,77.7378,8401,Asia/Kolkata,sānchi madhya pradesh
Bissamcuttack,Odisha,19.51168,83.50596,8399,Asia/Kolkata,bissamcuttack odisha
Dahali,Arunachal Pradesh,26.09694,91.49835,8397,Asia/Kolkata,dahali arunachal pradesh
Jaithari,Madhya Pradesh,23.04055,81.79763,8396,Asia/Kolkata,jaithari madhya pradesh
Nīlpur,Punjab,30.46889,76.57972,8391,Asia/Kolkata,nīlpur punjab
Jaithāri,Madhya Pradesh,23.20856,78.61487,8386,Asia/Kolkata,jaithāri madhya pradesh
Attippatti,Tamil Nadu,9.49389,78.12711,8384,Asia/Kolkata,attippatti tamil nadu
Nīlambūr,Tamil Nadu,11.059,77.08383,8382,Asia/Kolkata,nīlambūr tamil nadu
Chhāpi,Goa,24.03225,72.40063,8379,Asia/Kolkata,chhāpi goa
Vanmēnād,Kerala,10.5567,76.0624,8377,Asia/Kolkata,vanmēnād kerala
Than-Khamharia,Unknown,21.80049,81.33812,8373,Asia/Kolkata,than-khamharia unknown
Bijeraghogarh,Madhya Pradesh,23.99554,80.60657,8371,Asia/Kolkata,bijeraghogarh madhya pradesh
Bomdila,Arunachal Pradesh,27.26475,92.42472,8370,Asia/Kolkata,bomdila arunachal pradesh
Maibong,Arunachal Pradesh,25.30125,93.13811,8364,Asia/Kolkata,maibong arunachal pradesh
Vavarai,Tamil Nadu,8.2921,77.16169,8362,Asia/Kolkata,vavarai tamil nadu
Dēsamangalam,Kerala,10.7549,76.23211,8355,Asia/Kolkata,dēsamangalam kerala
Tikarapāra,Odisha,19.62392,83.49543,8346,Asia/Kolkata,tikarapāra odisha
Alagāpuram,Tamil Nadu,11.88705,78.91758,8345,Asia/Kolkata,alagāpuram tamil nadu
Perūr,Tamil Nadu,10.97519,76.91292,8341,Asia/Kolkata,perūr tamil nadu
Rakholi,52,20.21667,73.03333,8339,Asia/Kolkata,rakholi 52
Tiruvengadam,Tamil Nadu,9.25859,77.6748,8337,Asia/Kolkata,tiruvengadam tamil nadu
Dommaranandyāla,Andhra Pradesh,14.86411,78.36408,8337,Asia/Kolkata,dommaranandyāla andhra pradesh
Mandrem,Goa,15.65337,73.72272,8336,Asia/Kolkata,mandrem goa
Wail,Jammu and Kashmir,34.27074,74.80361,8335,Asia/Kolkata,wail jammu and kashmir
Raghunandanpur,West Bengal,24.65076,87.97277,8335,Asia/Kolkata,raghunandanpur west bengal
Tarabha,Odisha,20.73252,83.67443,8334,Asia/Kolkata,tarabha odisha
Malhārgarh,Madhya Pradesh,24.28286,74.99024,8332,Asia/Kolkata,malhārgarh madhya pradesh
Vallālappatti,Tamil Nadu,10.05837,78.28728,8325,Asia/Kolkata,vallālappatti tamil nadu
Bībīnagar,Telangana,17.47277,78.79596,8320,Asia/Kolkata,bībīnagar telangana
Rasikpur,Unknown,24.28546,87.25379,8320,Asia/Kolkata,rasikpur unknown
Borpukhuri,Arunachal Pradesh,26.01553,92.84525,8318,Asia/Kolkata,borpukhuri arunachal pradesh
Pimpalgaon,Maharashtra,20.4128,78.12818,8317,Asia/Kolkata,pimpalgaon maharashtra
Antu,Uttar Pradesh,26.05654,81.90267,8316,Asia/Kolkata,antu uttar pradesh
Kāndri,Maharashtra,21.4203,79.27663,8315,Asia/Kolkata,kāndri maharashtra
Gonikoppal,Karnataka,12.18302,75.92943,8306,Asia/Kolkata,gonikoppal karnataka
Deogiri,Maharashtra,20.31875,77.79602,8303,Asia/Kolkata,deogiri maharashtra
Piploda,Madhya Pradesh,23.60732,74.94198,8294,Asia/Kolkata,piploda madhya pradesh
Majhgawān,Madhya Pradesh,24.92131,80.80753,8290,Asia/Kolkata,majhgawān madhya pradesh
Nandesari INA,Goa,22.40624,73.09517,8290,Asia/Kolkata,nandesari ina goa
Simaluguri,Arunachal Pradesh,26.9185,94.75684,8286,Asia/Kolkata,simaluguri arunachal pradesh
Behlana,Bihar,30.67813,76.8006,8281,Asia/Kolkata,behlana bihar
Bālāpur,Telangana,17.31018,78.49969,8280,Asia/Kolkata,bālāpur telangana
Vilavancode,Tamil Nadu,8.3129,77.2048,8277,Asia/Kolkata,vilavancode tamil nadu
Isnapuram,Telangana,17.54236,78.19947,8276,Asia/Kolkata,isnapuram telangana
Kilvelur,Tamil Nadu,10.76721,79.74186,8272,Asia/Kolkata,kilvelur tamil nadu
Bohari,Arunachal Pradesh,26.25436,91.13914,8264,Asia/Kolkata,bohari arunachal pradesh
Saraiya,Bihar,24.80118,84.0816,8260,Asia/Kolkata,saraiya bihar
Varadarājampettai,Tamil Nadu,11.35527,79.4186,8259,Asia/Kolkata,varadarājampettai tamil nadu
Konrā,Unknown,24.31033,85.4221,8258,Asia/Kolkata,konrā unknown
Sorala,Odisha,19.13084,84.75089,8258,Asia/Kolkata,sorala odisha
Borim,Goa,15.36667,74,8257,Asia/Kolkata,borim goa
Khera Kalān,Delhi,28.77445,77.11718,8252,Asia/Kolkata,khera kalān delhi
Tangellamūdi,Andhra Pradesh,16.72121,81.10517,8250,Asia/Kolkata,tangellamūdi andhra pradesh
Niwas,Madhya Pradesh,23.04574,80.44469,8248,Asia/Kolkata,niwas madhya pradesh
Doiwāla,Uttarakhand,30.17667,78.11659,8247,Asia/Kolkata,doiwāla uttarakhand
